,0
14159,T2
14160,T2
14161,T1
14162,T1
14163,T2
14164,T1
14165,T1
14166,T1
14167,T1
14168,T1
14169,T1
14170,T1
14171,T1
14172,T1
14173,T1
14174,T1
14175,T1
14176,T1
14177,T1
14178,T1
14179,T1
14180,T1
14181,T1
14182,T1
14183,T1
14184,T1
14185,T1
14186,T1
14187,T2
14188,T2
14189,T1
14190,T1
14191,T1
14192,T1
14193,T1
14194,T1
14195,T2
14196,T2
14197,T1
14198,T1
14199,T2
14200,T2
14201,T1
14202,T1
14203,T1
14204,T2
14205,T2
14206,T2
14207,T1
14208,T1
14209,T1
14210,T1
14211,T1
14212,T1
14213,T1
14214,T2
14215,T1
14216,T1
14217,T1
14218,T1
14219,T1
14220,T1
14221,T1
14222,T2
14223,T1
14224,T1
14225,T1
14226,T1
14227,T2
14228,T2
14229,T1
14230,T1
14231,T1
14232,T1
14233,T1
14234,T1
14235,T1
14236,T2
14237,T2
14238,T1
14239,T1
14240,T1
14241,T1
14242,T1
14243,T2
14244,T2
14245,T2
14246,T2
14247,T1
14248,T1
14249,T2
14250,T2
14251,T1
14252,T1
14253,T1
14254,T2
14255,T1
14256,T1
14257,T2
14258,T1
14259,T1
14260,T2
14261,T2
14262,T2
14263,T2
14264,T2
14265,T2
14266,T1
14267,T1
14268,T1
14269,T1
14270,T1
14271,T1
14272,T1
14273,T1
14274,T1
14275,T1
14276,T1
14277,T1
14278,T1
14279,T1
14280,T1
14281,T1
14282,T2
14283,T1
14284,T1
14285,T1
14286,T1
14287,T1
14288,T1
14289,T1
14290,T1
14291,T1
14292,T1
14293,T1
14294,T1
14295,T2
14296,T2
14297,T1
14298,T1
14299,T1
14300,T1
14301,T1
14302,T1
14303,T1
14304,T1
14305,T1
14306,T2
14307,T1
14308,T1
14309,T1
14310,T1
14311,T1
14312,T2
14313,T1
14314,T1
14315,T1
14316,T1
14317,T2
14318,T2
14319,T1
14320,T1
14321,T1
14322,T1
14323,T1
14324,T1
14325,T1
14326,T1
14327,T1
14328,T2
14329,T1
14330,T1
14331,T1
14332,T1
14333,T1
14334,T1
14335,T1
14336,T1
14337,T1
14338,T1
14339,T2
14340,T2
14341,T1
14342,T1
14343,T1
14344,T1
14345,T1
14346,T1
14347,T1
14348,T1
14349,T2
14350,T1
14351,T1
14352,T2
14353,T2
14354,T1
14355,T1
14356,T1
14357,T1
14358,T1
14359,T1
14360,T1
14361,T1
14362,T2
14363,T2
14364,T1
14365,T1
14366,T1
14367,T2
14368,T2
14369,T1
14370,T2
14371,T2
14372,T2
14373,T1
14374,T1
14375,T1
14376,T1
14377,T1
14378,T1
14379,T1
14380,T1
14381,T2
14382,T2
14383,T2
14384,T1
14385,T1
14386,T1
14387,T1
14388,T2
14389,T2
14390,T1
14391,T1
14392,T2
14393,T2
14394,T1
14395,T1
14396,T1
14397,T1
14398,T1
14399,T1
14400,T1
14401,T1
14402,T2
14403,T2
14404,T1
14405,T1
14406,T1
14407,T1
14408,T1
14409,T2
14410,T2
14411,T2
14412,T2
14413,T1
14414,T1
14415,T1
14416,T1
14417,T1
14418,T1
14419,T1
14420,T1
14421,T1
14422,T1
14423,T2
14424,T2
14425,T1
14426,T1
14427,T1
14428,T1
14429,T2
14430,T1
14431,T1
14432,T1
14433,T2
14434,T2
14435,T2
14436,T1
14437,T1
14438,T1
14439,T1
14440,T1
14441,T1
14442,T1
14443,T1
14444,T2
14445,T2
14446,T1
14447,T1
14448,T2
14449,T2
14450,T1
14451,T1
14452,T2
14453,T1
14454,T1
14455,T1
14456,T2
14457,T1
14458,T1
14459,T1
14460,T1
14461,T1
14462,T1
14463,T1
14464,T2
14465,T1
14466,T1
14467,T1
14468,T1
14469,T1
14470,T1
14471,T2
14472,T2
14473,T1
14474,T1
14475,T2
14476,T2
14477,T1
14478,T1
14479,T1
14480,T1
14481,T1
14482,T1
14483,T1
14484,T1
14485,T1
14486,T2
14487,T2
14488,T1
14489,T2
14490,T2
14491,T2
14492,T2
14493,T2
14494,T2
14495,T1
14496,T1
14497,T1
14498,T1
14499,T1
14500,T1
14501,T2
14502,T1
14503,T1
14504,T1
14505,T1
14506,T1
14507,T1
14508,T1
14509,T2
14510,T2
14511,T2
14512,T2
14513,T2
14514,T2
14515,T2
14516,T1
14517,T1
14518,T1
14519,T1
14520,T1
14521,T1
14522,T1
14523,T1
14524,T1
14525,T1
14526,T1
14527,T1
14528,T2
14529,T1
14530,T2
14531,T2
14532,T1
14533,T2
14534,T2
14535,T2
14536,T2
14537,T2
14538,T1
14539,T1
14540,T1
14541,T1
14542,T1
14543,T1
14544,T1
14545,T2
14546,T1
14547,T1
14548,T1
14549,T2
14550,T2
14551,T1
14552,T1
14553,T1
14554,T1
14555,T1
14556,T1
14557,T1
14558,T1
14559,T1
14560,T1
14561,T2
14562,T1
14563,T1
14564,T1
14565,T1
14566,T1
14567,T1
14568,T1
14569,T1
14570,T1
14571,T1
14572,T1
14573,T1
14574,T1
14575,T1
14576,T1
14577,T1
14578,T1
14579,T1
14580,T1
14581,T1
14582,T1
14583,T1
14584,T1
14585,T2
14586,T1
14587,T1
14588,T1
14589,T2
14590,T2
14591,T1
14592,T1
14593,T2
14594,T2
14595,T1
14596,T1
14597,T2
14598,T2
14599,T1
14600,T1
14601,T1
14602,T1
14603,T1
14604,T1
14605,T2
14606,T2
14607,T2
14608,T2
14609,T2
14610,T2
14611,T1
14612,T1
14613,T2
14614,T1
14615,T1
14616,T1
14617,T1
14618,T1
14619,T1
14620,T1
14621,T2
14622,T1
14623,T1
14624,T1
14625,T1
14626,T2
14627,T2
14628,T1
14629,T1
